id,library,xai_graph_type,analytical_family,ai_problem_type,scope,qwen_score,pixtral_score,idefics_score,summary_score,rag_solution_score
000001,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7423685,0.735295,0.72952914,0.7581562,0.75165474
000002,SHAP,Force,Local_Attribution,Regression,Local,0.739119,0.6845936,0.69217634,0.72144693,0.70674664
000003,SHAP,Bar,Local_Attribution,Regression,Local,0.73395234,0.74814737,0.75401133,0.73109996,0.73575073
000004,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7494076,0.6967042,0.6516904,0.7334773,0.7206379
000005,SHAP,Bar,Global_Summary,Regression,Global,0.737824,0.7357778,0.74432385,0.7162985,0.73623556
000006,SHAP,Beeswarm,Global_Summary,Regression,Global,0.750184,0.7446851,0.77263236,0.70861906,0.75597346
000007,SHAP,Violin,Global_Summary,Regression,Global,0.75972974,0.75691104,0.7495949,0.7148299,0.74247426
000008,SHAP,Scatter,Dependence_Curve,Regression,Global,0.72206503,0.7059864,0.68710154,0.71336603,0.706765
000009,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.73480016,0.7050667,0.72657436,0.7006868,0.7248333
000010,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6849518,0.70528483,0.7084772,0.67111367,0.7018064
000011,SHAP,Waterfall,Local_Attribution,Regression,Local,0.76379013,0.7452241,0.7219729,0.71088594,0.7473894
000012,SHAP,Force,Local_Attribution,Regression,Local,0.7064455,0.70145446,0.6853861,0.66430867,0.70577306
000013,SHAP,Bar,Local_Attribution,Regression,Local,0.74723357,0.7647104,0.73192775,0.7547301,0.7525674
000014,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.73690337,0.7077208,0.67366636,0.7198853,0.71918553
000015,SHAP,Bar,Global_Summary,Regression,Global,0.7314757,0.72819203,0.73411983,0.732349,0.7538134
000016,SHAP,Beeswarm,Global_Summary,Regression,Global,0.76559883,0.76465845,0.76269674,0.7235273,0.7651243
000017,SHAP,Violin,Global_Summary,Regression,Global,0.735923,0.74852544,0.75006604,0.7446197,0.7616481
000018,SHAP,Scatter,Dependence_Curve,Regression,Global,0.70667326,0.7044181,0.7140643,0.69187856,0.7047391
000019,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.7582288,0.7210434,0.70454776,0.7441424,0.72544414
000020,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6918706,0.68584317,0.6918765,0.66491884,0.7191729
000021,SHAP,Waterfall,Local_Attribution,Regression,Local,0.76069134,0.7384475,0.6938795,0.7438799,0.7436972
000022,SHAP,Force,Local_Attribution,Regression,Local,0.7146165,0.67401326,0.6964447,0.6927205,0.7161238
000023,SHAP,Bar,Local_Attribution,Regression,Local,0.767785,0.7447565,0.7553766,0.7255523,0.7452393
000024,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7374236,0.6936576,0.6767465,0.7393307,0.6710652
000025,SHAP,Bar,Global_Summary,Regression,Global,0.7336792,0.68617594,0.7070773,0.7263791,0.73890257
000026,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7564189,0.75398576,0.7743088,0.7378767,0.7447513
000027,SHAP,Violin,Global_Summary,Regression,Global,0.77846885,0.73292005,0.7728956,0.7593074,0.7484313
000028,SHAP,Scatter,Dependence_Curve,Regression,Global,0.72159374,0.6947133,0.69241154,0.7025764,0.69489247
000029,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.74793065,0.72832245,0.72202384,0.7372429,0.7232544
000030,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.715147,0.7216574,0.6675834,0.7014034,0.71255755
000031,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7656398,0.7453013,0.7453968,0.7330793,0.7364099
000032,SHAP,Force,Local_Attribution,Regression,Local,0.71643764,0.666215,0.6864668,0.69543576,0.703212
000033,SHAP,Bar,Local_Attribution,Regression,Local,0.7568362,0.7600816,0.75302273,0.7373677,0.7605418
000034,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7605669,0.7195449,0.71050566,0.74187034,0.72121733
000035,SHAP,Bar,Global_Summary,Regression,Global,0.7262203,0.72122306,0.7345642,0.7077484,0.7252445
000036,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7638707,0.76755,0.7279076,0.7364497,0.74266267
000037,SHAP,Violin,Global_Summary,Regression,Global,0.75110674,0.7524137,0.76323617,0.74881697,0.7613126
000038,SHAP,Scatter,Dependence_Curve,Regression,Global,0.7638722,0.7343655,0.7213955,0.7382731,0.7465369
000039,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.7569443,0.6966974,0.689453,0.7444184,0.73590523
000040,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.69913834,0.7291589,0.70702916,0.6809432,0.71823525
000041,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7673857,0.75016,0.7365187,0.77576774,0.77065474
000042,SHAP,Force,Local_Attribution,Regression,Local,0.7176488,0.72113454,0.67844945,0.71625245,0.72132695
000043,SHAP,Bar,Local_Attribution,Regression,Local,0.76530784,0.76927614,0.72786915,0.7411768,0.77384967
000044,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7222072,0.7160964,0.67229056,0.72288513,0.7030771
000045,SHAP,Bar,Global_Summary,Regression,Global,0.7355617,0.74629694,0.73028356,0.7261006,0.74876636
000046,SHAP,Beeswarm,Global_Summary,Regression,Global,0.76084983,0.7301102,0.75859874,0.74383026,0.76283336
000047,SHAP,Violin,Global_Summary,Regression,Global,0.7597221,0.7506435,0.7153946,0.7489473,0.72799003
000048,SHAP,Scatter,Dependence_Curve,Regression,Global,0.74031323,0.71044916,0.7239431,0.7207774,0.7288592
000049,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.74494356,0.7010778,0.68684036,0.7414367,0.70675594
000050,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.7019785,0.6978527,0.7074745,0.7100248,0.7275536
000051,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7563239,0.73405963,0.7375423,0.73163813,0.7535995
000052,SHAP,Force,Local_Attribution,Regression,Local,0.72019356,0.68024343,0.69402444,0.6938081,0.70718664
000053,SHAP,Bar,Local_Attribution,Regression,Local,0.76286256,0.7575062,0.75436926,0.75308937,0.75464916
000054,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7722916,0.73863184,0.72702974,0.7773165,0.73094577
000055,SHAP,Bar,Global_Summary,Regression,Global,0.73885256,0.7243768,0.73005164,0.742263,0.73720145
000056,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7641521,0.7433743,0.7252954,0.75147957,0.74930173
000057,SHAP,Violin,Global_Summary,Regression,Global,0.74436,0.74983716,0.7488881,0.71813256,0.7398123
000058,SHAP,Scatter,Dependence_Curve,Regression,Global,0.73316157,0.72393394,0.7321033,0.71289706,0.7265549
000059,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.73412853,0.70980865,0.6943114,0.71075565,0.72838306
000060,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.7132931,0.7017288,0.6989561,0.6675443,0.6946189
000061,SHAP,Waterfall,Local_Attribution,Regression,Local,0.77076817,0.7597876,0.73701197,0.7464827,0.7470142
000062,SHAP,Force,Local_Attribution,Regression,Local,0.71032304,0.6721223,0.6872276,0.7038273,0.69902354
000063,SHAP,Bar,Local_Attribution,Regression,Local,0.7585731,0.7712541,0.7576616,0.7497116,0.77278095
000064,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7469313,0.7107786,0.69853234,0.7317317,0.7212626
000065,SHAP,Bar,Global_Summary,Regression,Global,0.73422444,0.71792465,0.7187224,0.72667694,0.70780253
000066,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7409513,0.75593305,0.74518806,0.72137237,0.75586885
000067,SHAP,Violin,Global_Summary,Regression,Global,0.7367042,0.7391745,0.74152017,0.73014784,0.74974865
000068,SHAP,Scatter,Dependence_Curve,Regression,Global,0.72352594,0.7025024,0.6830207,0.7275346,0.70335925
000069,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.73429006,0.7330428,0.72196674,0.72821015,0.76089734
000070,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.72004664,0.7072272,0.6657146,0.7090252,0.7114176
000071,SHAP,Waterfall,Local_Attribution,Regression,Local,0.74494314,0.760312,0.74286497,0.73028785,0.74831676
000072,SHAP,Force,Local_Attribution,Regression,Local,0.68547976,0.678389,0.6944195,0.6659297,0.7080597
000073,SHAP,Bar,Local_Attribution,Regression,Local,0.7592087,0.7729249,0.72376865,0.75661725,0.7423515
000074,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.72856146,0.6871166,0.61859894,0.7087475,0.68656546
000075,SHAP,Bar,Global_Summary,Regression,Global,0.7156402,0.73912305,0.7541188,0.70720726,0.7162763
000076,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7327177,0.73151183,0.7910922,0.7214806,0.732665
000077,SHAP,Violin,Global_Summary,Regression,Global,0.7466728,0.72494346,0.75662804,0.72128457,0.7343742
000078,SHAP,Scatter,Dependence_Curve,Regression,Global,0.6982629,0.69367015,0.70372903,0.66657686,0.70156604
000079,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.73186445,0.7043344,0.71064824,0.6937576,0.7139712
000080,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6972508,0.67921036,0.7373774,0.68303055,0.69101524
000081,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7758076,0.7502902,0.7313664,0.7654699,0.76278764
000082,SHAP,Force,Local_Attribution,Regression,Local,0.6864018,0.6952187,0.71774673,0.6752789,0.7240674
000083,SHAP,Bar,Local_Attribution,Regression,Local,0.76800436,0.76232344,0.7747546,0.748539,0.754098
000084,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7228171,0.678673,0.67040217,0.7000498,0.69436246
000085,SHAP,Bar,Global_Summary,Regression,Global,0.72788876,0.7222904,0.7322458,0.71562743,0.7589196
000086,SHAP,Beeswarm,Global_Summary,Regression,Global,0.75929666,0.7646966,0.7246439,0.72932786,0.75671875
000087,SHAP,Violin,Global_Summary,Regression,Global,0.76485825,0.75753915,0.74750143,0.7500732,0.75632745
000088,SHAP,Scatter,Dependence_Curve,Regression,Global,0.7408952,0.7153039,0.7206777,0.72470057,0.70162
000089,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.7769229,0.6768561,0.68209153,0.7592922,0.7206228
000090,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.68515533,0.71777356,0.68752843,0.69570297,0.71996325
000091,SHAP,Waterfall,Local_Attribution,Classification,Local,0.77085656,0.74708915,0.7129556,0.7600143,0.7568236
000092,SHAP,Force,Local_Attribution,Classification,Local,0.718002,0.6927223,0.6931248,0.64468116,0.711331
000093,SHAP,Bar,Local_Attribution,Classification,Local,0.7675737,0.7704232,0.7054741,0.74844116,0.76210046
000094,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.7326448,0.6968993,0.6686863,0.71811515,0.69539523
000095,SHAP,Bar,Global_Summary,Classification,Global,0.7768569,0.7485485,0.7525188,0.74086267,0.76768005
000096,SHAP,Beeswarm,Global_Summary,Classification,Global,0.73910874,0.76800644,0.71467245,0.7429553,0.7696734
000097,SHAP,Violin,Global_Summary,Classification,Global,0.7271772,0.742966,0.71442175,0.7217195,0.740948
000098,SHAP,Scatter,Dependence_Curve,Classification,Global,0.7472422,0.74899554,0.733214,0.7261335,0.75594866
000099,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.73196495,0.72507054,0.6898728,0.71162796,0.7296285
000100,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.70063514,0.6962292,0.6943542,0.6986866,0.70749813
000101,SHAP,Waterfall,Local_Attribution,Classification,Local,0.7839508,0.7361107,0.7303598,0.75163674,0.75560606
000102,SHAP,Force,Local_Attribution,Classification,Local,0.7007039,0.70436215,0.6944692,0.675034,0.71247977
000103,SHAP,Bar,Local_Attribution,Classification,Local,0.7741636,0.7462604,0.72807366,0.7661073,0.7599972
000104,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.7535174,0.7259321,0.69027287,0.7510728,0.70976686
000105,SHAP,Bar,Global_Summary,Classification,Global,0.7687979,0.72900754,0.75315094,0.7507157,0.7426385
000106,SHAP,Beeswarm,Global_Summary,Classification,Global,0.76658505,0.7488733,0.7646029,0.7621858,0.775673
000107,SHAP,Violin,Global_Summary,Classification,Global,0.740163,0.74008685,0.6965656,0.74513566,0.7334716
000108,SHAP,Scatter,Dependence_Curve,Classification,Global,0.72142553,0.74347657,0.71736455,0.71284163,0.72834027
000109,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.7219048,0.74043673,0.6787201,0.7183462,0.7224001
000110,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.69378924,0.7172816,0.6819777,0.69906735,0.6899433
000111,SHAP,Waterfall,Local_Attribution,Classification,Local,0.7326244,0.7545783,0.6783877,0.73473173,0.7473111
000112,SHAP,Force,Local_Attribution,Classification,Local,0.7114003,0.7144806,0.6952319,0.7215089,0.70956475
000113,SHAP,Bar,Local_Attribution,Classification,Local,0.7349927,0.7524091,0.68510634,0.7391879,0.7485801
000114,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.7338707,0.6953269,0.74753284,0.7372959,0.68878675
000115,SHAP,Bar,Global_Summary,Classification,Global,0.7828443,0.74650025,0.7869246,0.75913215,0.76079357
000116,SHAP,Beeswarm,Global_Summary,Classification,Global,0.73053396,0.73611695,0.7535129,0.7262965,0.7366488
000117,SHAP,Violin,Global_Summary,Classification,Global,0.74524325,0.7259849,0.7125551,0.74243563,0.73884946
000118,SHAP,Scatter,Dependence_Curve,Classification,Global,0.7741688,0.7417849,0.7569326,0.7685668,0.7687047
000119,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.73863024,0.7276193,0.7008439,0.7142803,0.7342653
000120,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.70009035,0.70106417,0.7114489,0.69068253,0.70094144
000121,SHAP,Waterfall,Local_Attribution,Classification,Local,0.75733984,0.749251,0.68683434,0.76934236,0.7376155
000122,SHAP,Force,Local_Attribution,Classification,Local,0.72863394,0.7143418,0.6984333,0.7008411,0.72999436
000123,SHAP,Bar,Local_Attribution,Classification,Local,0.76932836,0.76020795,0.724904,0.74331594,0.76611876
000124,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.7427965,0.70743275,0.7335281,0.7078669,0.72452915
000125,SHAP,Bar,Global_Summary,Classification,Global,0.7683729,0.73056304,0.73845303,0.7700671,0.77150726
000126,SHAP,Beeswarm,Global_Summary,Classification,Global,0.7783381,0.7438713,0.7394727,0.71400034,0.731494
000127,SHAP,Violin,Global_Summary,Classification,Global,0.74108666,0.7154973,0.7294438,0.7181064,0.72849536
000128,SHAP,Scatter,Dependence_Curve,Classification,Global,0.75017095,0.75318927,0.6906646,0.746641,0.75537705
000129,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.7600202,0.71300226,0.7436638,0.7505511,0.73592937
000130,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.70449734,0.7150604,0.7068428,0.6831228,0.70898813
000131,SHAP,Waterfall,Local_Attribution,Classification,Local,0.7505685,0.7234764,0.73155373,0.74834514,0.76683164
000132,SHAP,Force,Local_Attribution,Classification,Local,0.70830584,0.6859679,0.68991745,0.66315246,0.7057053
000133,SHAP,Bar,Local_Attribution,Classification,Local,0.7557954,0.7431542,0.720207,0.7464171,0.7512755
000134,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.73148286,0.7267967,0.7225133,0.70652163,0.72525156
000135,SHAP,Bar,Global_Summary,Classification,Global,0.7720903,0.74263066,0.74999225,0.72038364,0.7511631
000136,SHAP,Beeswarm,Global_Summary,Classification,Global,0.73767304,0.72902215,0.7090296,0.72084576,0.74453014
000137,SHAP,Violin,Global_Summary,Classification,Global,0.7410068,0.76563305,0.75438446,0.75755376,0.733676
000138,SHAP,Scatter,Dependence_Curve,Classification,Global,0.71816415,0.7381263,0.7384818,0.7116576,0.7310486
000139,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.75628734,0.74752575,0.7091761,0.7245577,0.733377
000140,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.71839595,0.69351625,0.72420776,0.7114391,0.6964163
000141,SHAP,Waterfall,Local_Attribution,Classification,Local,0.76586294,0.75986624,0.67299145,0.73529464,0.7464722
000142,SHAP,Force,Local_Attribution,Classification,Local,0.7081742,0.69907486,0.68176603,0.6871281,0.67843443
000143,SHAP,Bar,Local_Attribution,Classification,Local,0.77819914,0.7573409,0.7209901,0.7498755,0.7456288
000144,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.7451026,0.7050376,0.7284109,0.71319807,0.7453469
000145,SHAP,Bar,Global_Summary,Classification,Global,0.76222414,0.7360723,0.7379246,0.7233281,0.74898165
000146,SHAP,Beeswarm,Global_Summary,Classification,Global,0.76040095,0.7407874,0.6981342,0.71146363,0.75651336
000147,SHAP,Violin,Global_Summary,Classification,Global,0.75866574,0.74727434,0.7288165,0.7472023,0.7432706
000148,SHAP,Scatter,Dependence_Curve,Classification,Global,0.74275684,0.7354128,0.7251401,0.73288834,0.7305858
000149,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.73949796,0.71907634,0.69415087,0.700567,0.7480897
000150,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.70693123,0.69989634,0.71344244,0.7257386,0.7097923
000151,SHAP,Waterfall,Local_Attribution,Classification,Local,0.7557963,0.7622558,0.70910233,0.7540351,0.7365673
000152,SHAP,Force,Local_Attribution,Classification,Local,0.73027617,0.70070845,0.6658918,0.6803229,0.7141498
000153,SHAP,Bar,Local_Attribution,Classification,Local,0.78508383,0.7143497,0.7282635,0.72517306,0.7525508
000154,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.76683956,0.71736246,0.73918724,0.761323,0.7198611
000155,SHAP,Bar,Global_Summary,Classification,Global,0.73907065,0.74912363,0.75066674,0.74832565,0.7523656
000156,SHAP,Beeswarm,Global_Summary,Classification,Global,0.7613564,0.74028885,0.6903539,0.71456534,0.72840285
000157,SHAP,Violin,Global_Summary,Classification,Global,0.7544396,0.73292476,0.7123821,0.748962,0.73546
000158,SHAP,Scatter,Dependence_Curve,Classification,Global,0.73563105,0.7244631,0.7311025,0.7341866,0.73280865
000159,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.7783196,0.7254901,0.6986297,0.7621782,0.7162629
000160,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.74328756,0.6837295,0.73428226,0.7007886,0.7075522
000161,SHAP,Waterfall,Local_Attribution,Classification,Local,0.746242,0.72062254,0.6682955,0.69590163,0.73563695
000162,SHAP,Force,Local_Attribution,Classification,Local,0.6677073,0.65012485,0.6973342,0.668391,0.649569
000163,SHAP,Bar,Local_Attribution,Classification,Local,0.78196025,0.72650933,0.67638713,0.73995787,0.7295534
000164,SHAP,Bar,Cohort_Pattern,Classification,Cohort,0.737196,0.6944776,0.7609462,0.69354,0.7440883
000165,SHAP,Bar,Global_Summary,Classification,Global,0.77660686,0.7459775,0.72878087,0.7563661,0.7511931
000166,SHAP,Beeswarm,Global_Summary,Classification,Global,0.72549874,0.74209625,0.7415863,0.7187751,0.7227573
000167,SHAP,Violin,Global_Summary,Classification,Global,0.71501446,0.71033114,0.7116721,0.7125159,0.71484643
000168,SHAP,Scatter,Dependence_Curve,Classification,Global,0.71995515,0.72613204,0.7327856,0.72074956,0.7330362
000169,SHAP,Heatmap,Dense_Tracking,Classification,Global,0.7669194,0.73185796,0.7089345,0.7710366,0.7365111
000170,SHAP,Decision,Cohort_Pattern,Classification,Cohort,0.7154257,0.7063859,0.70212513,0.70915395,0.7070731
000171,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7641816,0.7308677,0.66041774,0.72339046,0.7787584
000172,SHAP,Force,Local_Attribution,Regression,Local,0.72959656,0.6896283,0.63226867,0.700526,0.6980658
000173,SHAP,Bar,Local_Attribution,Regression,Local,0.7607791,0.7696661,0.7521453,0.7308595,0.7584091
000174,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.765401,0.73185366,0.7344203,0.7456848,0.7292136
000175,SHAP,Bar,Global_Summary,Regression,Global,0.7403202,0.71853846,0.7676128,0.7267589,0.7436837
000176,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7360788,0.72027594,0.7364359,0.7172023,0.7190003
000177,SHAP,Violin,Global_Summary,Regression,Global,0.71893173,0.69964725,0.7038818,0.70263535,0.71632993
000178,SHAP,Scatter,Dependence_Curve,Regression,Global,0.7347463,0.7245437,0.7227902,0.7148812,0.72478956
000179,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.70637286,0.6655856,0.69182324,0.6864373,0.72129655
000180,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6874336,0.6915533,0.6306551,0.67894024,0.70833623
000181,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7542139,0.72850525,0.6772346,0.71163565,0.7271771
000182,SHAP,Force,Local_Attribution,Regression,Local,0.71517926,0.7069496,0.663471,0.6662837,0.692266
000183,SHAP,Bar,Local_Attribution,Regression,Local,0.75210136,0.7429542,0.71219075,0.69378,0.7440492
000184,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7603142,0.7588191,0.69472873,0.7482859,0.7313638
000185,SHAP,Bar,Global_Summary,Regression,Global,0.7570478,0.76165277,0.71330947,0.75117856,0.751312
000186,SHAP,Beeswarm,Global_Summary,Regression,Global,0.732743,0.7263135,0.72479326,0.7112545,0.74910444
000187,SHAP,Violin,Global_Summary,Regression,Global,0.71609277,0.7386282,0.72770303,0.71464294,0.74330604
000188,SHAP,Scatter,Dependence_Curve,Regression,Global,0.7183883,0.71609837,0.736303,0.70822626,0.73585844
000189,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.7077427,0.7165469,0.66534525,0.7159351,0.7068066
000190,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.70586926,0.6604711,0.68812525,0.68586683,0.6984244
000191,SHAP,Waterfall,Local_Attribution,Regression,Local,0.749034,0.74016,0.6768699,0.7395905,0.7506932
000192,SHAP,Force,Local_Attribution,Regression,Local,0.72767925,0.6924941,0.6444047,0.64296496,0.7101279
000193,SHAP,Bar,Local_Attribution,Regression,Local,0.7687173,0.7590698,0.6978811,0.76246357,0.76760525
000194,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7464073,0.6987425,0.6967059,0.7261473,0.6784682
000195,SHAP,Bar,Global_Summary,Regression,Global,0.7644496,0.75039756,0.7360736,0.7557715,0.7536599
000196,SHAP,Beeswarm,Global_Summary,Regression,Global,0.72140294,0.69444615,0.70643705,0.71573937,0.7239198
000197,SHAP,Violin,Global_Summary,Regression,Global,0.72414476,0.7187903,0.71286535,0.71600276,0.7256971
000198,SHAP,Scatter,Dependence_Curve,Regression,Global,0.71850705,0.71250594,0.71807235,0.7040049,0.74132705
000199,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.70251137,0.6764658,0.6850983,0.6330835,0.71963584
000200,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6856655,0.7070721,0.66204095,0.63962156,0.7138297
000201,SHAP,Waterfall,Local_Attribution,Regression,Local,0.762967,0.7293823,0.6933675,0.7547895,0.7213175
000202,SHAP,Force,Local_Attribution,Regression,Local,0.7243252,0.6827272,0.6274215,0.6619872,0.692797
000203,SHAP,Bar,Local_Attribution,Regression,Local,0.75107455,0.7472096,0.7052423,0.7391941,0.72136277
000204,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7461944,0.7333883,0.72650295,0.72095704,0.7287167
000205,SHAP,Bar,Global_Summary,Regression,Global,0.7500062,0.74207294,0.7304439,0.72894675,0.74765986
000206,SHAP,Beeswarm,Global_Summary,Regression,Global,0.71136284,0.7335552,0.7328434,0.70915437,0.7186109
000207,SHAP,Violin,Global_Summary,Regression,Global,0.7208325,0.72151756,0.71738064,0.72250414,0.73283005
000208,SHAP,Scatter,Dependence_Curve,Regression,Global,0.72203004,0.7133296,0.6115073,0.6161443,0.75536644
000209,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.7299805,0.70482665,0.70940125,0.71359915,0.70891094
000210,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6967563,0.68060595,0.6771152,0.70867956,0.69869757
000211,SHAP,Waterfall,Local_Attribution,Regression,Local,0.75262356,0.7277985,0.68337953,0.7418769,0.7610612
000212,SHAP,Force,Local_Attribution,Regression,Local,0.73643965,0.6852615,0.66246545,0.7150985,0.7443163
000213,SHAP,Bar,Local_Attribution,Regression,Local,0.781111,0.7363234,0.74309397,0.7764743,0.76051474
000214,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.74640983,0.721846,0.7009171,0.6771044,0.7056249
000215,SHAP,Bar,Global_Summary,Regression,Global,0.74711263,0.75025964,0.7621264,0.7312223,0.7569713
000216,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7491431,0.7403001,0.71650076,0.7124882,0.7278941
000217,SHAP,Violin,Global_Summary,Regression,Global,0.7169893,0.72458476,0.7364551,0.7166834,0.71718746
000218,SHAP,Scatter,Dependence_Curve,Regression,Global,0.72721225,0.7137754,0.66809237,0.6676076,0.75396776
000219,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.70943487,0.687362,0.6832657,0.71025175,0.71627545
000220,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.69568974,0.6734684,0.6876514,0.65668035,0.72078633
000221,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7591358,0.7150045,0.68240464,0.73752576,0.73945147
000222,SHAP,Force,Local_Attribution,Regression,Local,0.73843056,0.71555084,0.6288393,0.688563,0.70712453
000223,SHAP,Bar,Local_Attribution,Regression,Local,0.7469898,0.75465137,0.7376467,0.7272976,0.7483824
000224,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.7498773,0.728121,0.6880975,0.6844366,0.75126475
000225,SHAP,Bar,Global_Summary,Regression,Global,0.7433822,0.7368291,0.72366583,0.7423381,0.75179154
000226,SHAP,Beeswarm,Global_Summary,Regression,Global,0.7371079,0.7340835,0.7045111,0.69822496,0.72323674
000227,SHAP,Violin,Global_Summary,Regression,Global,0.72216755,0.73773676,0.72411233,0.70649254,0.7197724
000228,SHAP,Scatter,Dependence_Curve,Regression,Global,0.7440076,0.727236,0.6565661,0.72603714,0.7211633
000229,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.71067417,0.6938184,0.68872523,0.68688023,0.6980116
000230,SHAP,Decision,Cohort_Pattern,Regression,Cohort,0.6902642,0.6884371,0.6730727,0.64953357,0.72070515
000231,SHAP,Waterfall,Local_Attribution,Regression,Local,0.7706109,0.7241508,0.685614,0.69804126,0.7394549
000232,SHAP,Force,Local_Attribution,Regression,Local,0.68121874,0.6910194,0.6767965,0.64122885,0.6731339
000233,SHAP,Bar,Local_Attribution,Regression,Local,0.757944,0.72793645,0.71159834,0.6999981,0.72822934
000234,SHAP,Bar,Cohort_Pattern,Regression,Cohort,0.76218444,0.687675,0.7244336,0.75155014,0.72613937
000235,SHAP,Bar,Global_Summary,Regression,Global,0.7373715,0.7414231,0.73857635,0.7337596,0.7400325
000236,SHAP,Beeswarm,Global_Summary,Regression,Global,0.72599393,0.7328422,0.72579503,0.7337979,0.7243869
000237,SHAP,Violin,Global_Summary,Regression,Global,0.72226727,0.71121395,0.73070353,0.72937953,0.712467
000238,SHAP,Scatter,Dependence_Curve,Regression,Global,0.71952665,0.7140297,0.68230194,0.6905852,0.7560361
000239,SHAP,Heatmap,Dense_Tracking,Regression,Global,0.69960093,0.689307,0.70130527,0.6864745,0.7113975
